text,label
এই লিখাটা আজকাল বিষয়টা খেয়াল করলাম,neutral
এই থ্রেডটা আজকাল অনেক হাসি পেল,happy
আজকের আলোচনা ভিডিওটা দেখে মনে বিষণ্ন লাগছে,sad
এই কাহিনীটা ভিডিওটা দেখে দারুণ এনার্জি পেলাম,happy
এই থ্রেডটা আজকাল তথ্যটা নোট করলাম,neutral
এই কাহিনীটা আজকাল হৃদয়টা ভারী লাগছে,sad
এই ভিডিও ক্লিপ আজ মনে হয় আমি একাই আছি,depression
আজকের কনটেন্ট মন দিয়ে দেখার পর অনেক হাসি পেল,happy
এই লিখাটা শেষ পর্যন্ত দেখে এটা নিয়ে ভাবা যেতে পারে,neutral
আজকের আলোচনা মন দিয়ে দেখার পর হৃদয়টা ভারী লাগছে,sad
এই স্ট্যাটাসটা মন দিয়ে দেখার পর মনটা হালকা হয়ে গেল,happy
এই কাহিনীটা মন দিয়ে দেখার পর মনে বিষণ্ন লাগছে,sad
এই স্ট্যাটাসটা আজকাল মনে হয় কেউ বুঝতে পারে না,depression
আজকের পোস্ট পুরোটা পড়ে দেখে নিলাম,neutral
এই স্ট্যাটাসটা ভিডিওটা দেখে খুবই চমৎকার লেগেছে,happy
আজকের পোস্ট শেষ পর্যন্ত দেখে মনটা হালকা হয়ে গেল,happy
আজকের আলোচনা আজ দেখে সত্যিই ভালো লাগছে,happy
আজকের পোস্ট আজ দেখে সত্যিই ভালো লাগছে,happy
এই থ্রেডটা আজকাল আরও বিশ্লেষণ দরকার মনে হচ্ছে,neutral
এই থ্রেডটা ভিডিওটা দেখে খুব পজিটিভ লাগছে,happy
এই ভিডিও ক্লিপ পুরোটা পড়ে ভেতরটা একদম ফাঁকা লাগে,depression
এই কাহিনীটা মন দিয়ে দেখার পর মনে হয় আশা নেই,depression
এই থ্রেডটা পুরোটা পড়ে এই তথ্যটা রাখলাম,neutral
এই লিখাটা আজ তথ্যটা নোট করলাম,neutral
এই স্ট্যাটাসটা মন দিয়ে দেখার পর মনে কষ্ট লাগলো,sad
আজকের পোস্ট আজ খুব পজিটিভ লাগছে,happy
এই ভিডিও ক্লিপ আজ এই খবরটা কষ্ট দিল,sad
আজকের আপডেট আজকাল পড়ার পর খারাপ লাগছে,sad
আজকের আপডেট আজকাল দেখে মনটা খারাপ হয়ে গেল,sad
আজকের আলোচনা আজ দেখে মনটা খারাপ হয়ে গেল,sad
এই লিখাটা শেষ পর্যন্ত দেখে অনেক হাসি পেল,happy
এই লিখাটা পুরোটা পড়ে দেখে মনটা খারাপ হয়ে গেল,sad
আজকের কনটেন্ট আজকাল আরও বিশ্লেষণ দরকার মনে হচ্ছে,neutral
এই থ্রেডটা আজ খুব পজিটিভ লাগছে,happy
এই ভিডিও ক্লিপ মন দিয়ে দেখার পর দেখে সত্যিই ভালো লাগছে,happy
এই থ্রেডটা আজ মনটা হালকা হয়ে গেল,happy
এই লিখাটা আজকাল মনে হয় আমি একাই আছি,depression
আজকের আলোচনা আজ একদম অসাধারণ মনে হয়েছে,happy
এই ভিডিও ক্লিপ মন দিয়ে দেখার পর দেখে মনটা খারাপ হয়ে গেল,sad
আজকের কনটেন্ট আজ খুব হতাশ হলাম,sad
এই আর্টিকেলটা পুরোটা পড়ে একদম অসাধারণ মনে হয়েছে,happy
